mbytes_recived,mbytes_sent_to_worker,mse,mape%,mae,mbytes_sent_for_aggre,agent_id,round_id
0.012297630310058594,0.04476451873779297,8.014453669602517e-07,27.734375,0.0004330124647822231,None,2,26
0.014314651489257812,0.04503631591796875,1.7321257246294408e-06,30.78125,0.0004900472704321146,None,3,26
0.012270927429199219,0.044745445251464844,8.305549386022903e-07,26.828125,0.00045745738316327333,None,4,26
0.010583877563476562,0.04494190216064453,8.948829872679198e-07,27.5625,0.0004392650444060564,0.48404788970947266,0,27
0.012032508850097656,0.04499340057373047,1.2584524711201084e-06,32.09375,0.0004990213201381266,None,1,27
0.01483917236328125,0.045325279235839844,9.75903731159633e-07,29.4375,0.000446053862106055,None,2,27
0.011018753051757812,0.04502296447753906,1.4014328826306155e-06,28.875,0.00045539092388935387,None,3,27
0.011556625366210938,0.04507255554199219,9.380360666000342e-07,27.875,0.0004672093491535634,None,4,27
0.010550498962402344,0.04510688781738281,1.2078122608727426e-06,31.640625,0.00048617052379995584,0.4841175079345703,0,28
0.013200759887695312,0.0452423095703125,1.075279669748852e-06,30.890625,0.0004786124627571553,None,1,28
0.0111083984375,0.045035362243652344,9.093104722524004e-07,28.953125,0.000436912989243865,None,2,28
0.012918472290039062,0.04510784149169922,1.339565301350376e-06,31.25,0.000490889826323837,None,3,28
0.010970115661621094,0.045060157775878906,1.0474037708263495e-06,28.046875,0.00048290661652572453,None,4,28
0.009636878967285156,0.04509925842285156,1.3575416915045935e-06,31.46875,0.000481051771203056,0.48410797119140625,0,29
0.010636329650878906,0.04501914978027344,1.3012287354285945e-06,32.875,0.0005151407094672322,None,1,29
0.012945175170898438,0.04530048370361328,1.1680086799970013e-06,31.203125,0.00047088362043723464,None,2,29
0.0133514404296875,0.045146942138671875,1.7494219264335698e-06,33.3125,0.0005073307547718287,None,3,29
0.01227569580078125,0.0455322265625,1.006491061161796e-06,30.078125,0.0004882870125584304,None,4,29
0.04418468475341797,0.09019851684570312,2.8637825266741856e-07,18.21875,0.00027750738081522286,0.4841470718383789,0,30
0.04367351531982422,0.09003829956054688,3.37578683229367e-07,18.265625,0.00028332340298220515,None,1,30
0.04748821258544922,0.09060096740722656,2.5707154804877064e-07,16.59375,0.0002516426029615104,None,2,30
0.043433189392089844,0.09029388427734375,3.2018076012718666e-07,17.9375,0.00027607710217125714,None,3,30
0.05146026611328125,0.091064453125,2.4452100433336454e-07,15.625,0.0002553581725805998,None,4,30
0.012066841125488281,0.04514503479003906,8.708426548764692e-07,28.09375,0.00042361629311926663,0.48410606384277344,0,31
0.015299797058105469,0.04489707946777344,8.730025342629233e-07,28.734375,0.00045385409612208605,None,1,31
0.011960029602050781,0.04493236541748047,8.40399536627956e-07,28.5625,0.00044056036858819425,None,2,31
0.014128684997558594,0.04495048522949219,1.2064556358382106e-06,30.828125,0.00047457084292545915,None,3,31
0.009618759155273438,0.04501628875732422,8.99442909485515e-07,27.265625,0.0004544934199657291,None,4,31
0.0123748779296875,0.045144081115722656,1.0127060932063614e-06,29.25,0.00045377170317806304,0.4841642379760742,0,32
0.013840675354003906,0.045472145080566406,1.054276594913972e-06,31.609375,0.000480725837405771,None,1,32
0.012188911437988281,0.04505729675292969,8.644137778901495e-07,29.34375,0.0004416713200043887,None,2,32
0.012241363525390625,0.045551300048828125,1.3837694723406457e-06,30.859375,0.0004842505732085556,None,3,32
0.008940696716308594,0.045205116271972656,8.434866458628676e-07,27.703125,0.0004561081004794687,None,4,32
0.011616706848144531,0.04506397247314453,1.091371132133645e-06,30.109375,0.0004601002437993884,0.48410511016845703,0,33
0.01309967041015625,0.04501819610595703,1.1544713061084622e-06,31.984375,0.0004928577691316605,None,1,33
0.011220932006835938,0.045307159423828125,1.132531110670243e-06,29.421875,0.0004496938199736178,None,2,33
0.0128631591796875,0.04515361785888672,1.3956549764770898e-06,31.296875,0.00048822356620803475,None,3,33
0.008929252624511719,0.045226097106933594,1.2890814105048776e-06,29.8125,0.0005017289076931775,None,4,33
0.01261138916015625,0.04497337341308594,1.2865062899436452e-06,32.25,0.0005046683945693076,0.4841594696044922,0,34
0.012170791625976562,0.044895172119140625,1.3286290823089075e-06,31.984375,0.0004853779391851276,None,1,34
0.012413978576660156,0.045235633850097656,9.230773798662995e-07,30.046875,0.0004529213474597782,None,2,34
0.010802268981933594,0.04506397247314453,1.2479513316066004e-06,31.0,0.0004771115491166711,None,3,34
0.009491920471191406,0.045090675354003906,1.15389309485181e-06,29.609375,0.0004849666729569435,None,4,34
0.04451179504394531,0.08994674682617188,3.4322977171541424e-07,17.71875,0.0002765416575130075,0.4841127395629883,0,35
0.04070758819580078,0.08979034423828125,3.69250699350232e-07,20.234375,0.0003068641817662865,None,1,35
0.038460731506347656,0.09047126770019531,4.11499200936305e-07,18.640625,0.0002834823972079903,None,2,35
